iter	Passed	Remaining
6345	53992	5564
6346	54001	5555
6347	54007	5547
6348	54017	5538
6349	54025	5530
6350	54030	5521
6351	54036	5512
6352	54041	5503
6353	54049	5495
6354	54059	5486
6355	54069	5478
6356	54078	5469
6357	54086	5461
6358	54095	5452
6359	54104	5444
6360	54113	5436
6361	54121	5427
6362	54129	5418
6363	54137	5410
6364	54143	5401
6365	54149	5392
6366	54155	5384
6367	54161	5375
6368	54167	5366
6369	54172	5357
6370	54178	5348
6371	54184	5340
6372	54190	5331
6373	54196	5322
6374	54204	5314
6375	54210	5305
6376	54216	5296
6377	54222	5287
6378	54228	5279
6379	54234	5270
6380	54240	5261
6381	54246	5252
6382	54252	5244
6383	54258	5235
6384	54264	5226
6385	54269	5217
6386	54275	5209
6387	54281	5200
6388	54287	5191
6389	54293	5182
6390	54298	5174
6391	54304	5165
6392	54310	5156
6393	54315	5147
6394	54321	5139
6395	54327	5130
6396	54333	5121
6397	54339	5112
6398	54345	5104
6399	54351	5095
6400	54357	5086
6401	54363	5077
6402	54370	5069
6403	54376	5060
6404	54382	5051
6405	54388	5043
6406	54394	5034
6407	54403	5026
6408	54410	5017
6409	54418	5008
6410	54426	5000
6411	54434	4991
6412	54442	4983
6413	54452	4974
6414	54459	4966
6415	54469	4957
6416	54478	4949
6417	54487	4941
6418	54499	4932
6419	54507	4924
6420	54514	4915
6421	54521	4907
6422	54531	4898
6423	54540	4890
6424	54549	4881
6425	54558	4873
6426	54567	4864
6427	54577	4856
6428	54586	4848
6429	54595	4839
6430	54604	4831
6431	54614	4822
6432	54625	4814
6433	54634	4806
6434	54642	4797
6435	54650	4789
6436	54657	4780
6437	54666	4772
6438	54674	4763
6439	54683	4755
6440	54692	4746
6441	54701	4738
6442	54709	4729
6443	54716	4721
6444	54725	4712
6445	54733	4704
6446	54743	4695
6447	54750	4687
6448	54762	4678
6449	54769	4670
6450	54778	4661
6451	54787	4653
6452	54795	4644
6453	54803	4636
6454	54812	4627
6455	54822	4619
6456	54830	4610
6457	54839	4602
6458	54847	4593
6459	54854	4585
6460	54863	4576
6461	54870	4568
6462	54878	4559
6463	54884	4551
6464	54891	4542
6465	54897	4533
6466	54903	4525
6467	54911	4516
6468	54919	4508
6469	54927	4499
6470	54935	4490
6471	54944	4482
6472	54956	4474
6473	54965	4465
6474	54974	4457
6475	54983	4448
6476	54992	4440
6477	55002	4432
6478	55010	4423
6479	55020	4415
6480	55028	4406
6481	55037	4398
6482	55050	4390
6483	55058	4381
6484	55066	4373
6485	55075	4364
6486	55084	4356
6487	55093	4347
6488	55101	4339
6489	55110	4330
6490	55118	4322
6491	55127	4313
6492	55135	4305
6493	55145	4296
6494	55153	4288
6495	55163	4279
6496	55171	4271
6497	55179	4262
6498	55192	4254
6499	55201	4246
6500	55211	4237
6501	55220	4229
6502	55230	4221
6503	55238	4212
6504	55244	4203
6505	55253	4195
6506	55261	4186
6507	55269	4178
6508	55278	4169
6509	55286	4161
6510	55296	4152
6511	55307	4144
6512	55315	4136
6513	55325	4127
6514	55333	4119
6515	55341	4110
6516	55350	4102
6517	55359	4093
6518	55367	4085
6519	55375	4076
6520	55384	4068
6521	55392	4059
6522	55402	4051
6523	55410	4042
6524	55419	4034
6525	55429	4025
6526	55438	4017
6527	55448	4009
6528	55455	4000
6529	55465	3992
6530	55475	3983
6531	55485	3975
6532	55493	3966
6533	55499	3958
6534	55505	3949
6535	55512	3940
6536	55520	3932
6537	55530	3924
6538	55540	3915
6539	55549	3907
6540	55559	3898
6541	55568	3890
6542	55577	3881
6543	55585	3873
6544	55592	3864
6545	55600	3856
6546	55606	3847
6547	55612	3838
6548	55618	3830
6549	55626	3821
6550	55634	3813
6551	55641	3804
6552	55649	3796
6553	55658	3787
6554	55666	3779
6555	55676	3770
6556	55683	3762
6557	55693	3753
6558	55703	3745
6559	55712	3736
6560	55722	3728
6561	55731	3719
6562	55744	3711
6563	55756	3703
6564	55763	3694
6565	55770	3686
6566	55779	3677
6567	55785	3669
6568	55792	3660
6569	55799	3652
6570	55806	3643
6571	55814	3634
6572	55823	3626
6573	55832	3617
6574	55841	3609
6575	55851	3601
6576	55860	3592
6577	55868	3584
6578	55876	3575
6579	55888	3567
6580	55895	3558
6581	55907	3550
6582	55914	3541
6583	55928	3533
6584	55939	3525
6585	55948	3516
6586	55957	3508
6587	55966	3500
6588	55974	3491
6589	55982	3482
6590	55989	3474
6591	55998	3465
6592	56006	3457
6593	56016	3448
6594	56023	3440
6595	56029	3431
6596	56035	3423
6597	56041	3414
6598	56046	3405
6599	56053	3397
6600	56059	3388
6601	56066	3379
6602	56074	3371
6603	56081	3362
6604	56088	3354
6605	56095	3345
6606	56102	3337
6607	56109	3328
6608	56115	3319
6609	56121	3311
6610	56127	3302
6611	56132	3293
6612	56138	3285
6613	56144	3276
6614	56150	3268
6615	56157	3259
6616	56163	3250
6617	56169	3242
6618	56174	3233
6619	56180	3224
6620	56186	3216
6621	56193	3207
6622	56199	3199
6623	56205	3190
6624	56212	3181
6625	56217	3173
6626	56226	3164
6627	56233	3156
6628	56243	3147
6629	56255	3139
6630	56264	3130
6631	56270	3122
6632	56276	3113
6633	56281	3105
6634	56288	3096
6635	56297	3088
6636	56305	3079
6637	56312	3070
6638	56320	3062
6639	56328	3053
6640	56338	3045
6641	56346	3037
6642	56354	3028
6643	56363	3020
6644	56372	3011
6645	56382	3003
6646	56392	2994
6647	56401	2986
6648	56411	2977
6649	56421	2969
6650	56431	2961
6651	56438	2952
6652	56444	2943
6653	56450	2935
6654	56456	2926
6655	56464	2918
6656	56473	2909
6657	56481	2901
6658	56487	2892
6659	56493	2884
6660	56500	2875
6661	56506	2866
6662	56512	2858
6663	56519	2849
6664	56525	2841
6665	56531	2832
6666	56537	2823
6667	56542	2815
6668	56548	2806
6669	56554	2798
6670	56562	2789
6671	56568	2780
6672	56578	2772
6673	56587	2764
6674	56598	2755
6675	56608	2747
6676	56618	2738
6677	56628	2730
6678	56637	2722
6679	56646	2713
6680	56653	2705
6681	56660	2696
6682	56666	2687
6683	56675	2679
6684	56684	2670
6685	56692	2662
6686	56703	2654
6687	56712	2645
6688	56722	2637
6689	56732	2628
6690	56741	2620
6691	56750	2611
6692	56760	2603
6693	56770	2595
6694	56776	2586
6695	56783	2577
6696	56792	2569
6697	56802	2561
6698	56810	2552
6699	56821	2544
6700	56830	2535
6701	56842	2527
6702	56852	2519
6703	56861	2510
6704	56871	2502
6705	56879	2493
6706	56890	2485
6707	56901	2476
6708	56909	2468
6709	56915	2459
6710	56921	2451
6711	56927	2442
6712	56934	2434
6713	56940	2425
6714	56946	2416
6715	56952	2408
6716	56958	2399
6717	56965	2391
6718	56972	2382
6719	56982	2374
6720	56989	2365
6721	56996	2357
6722	57002	2348
6723	57010	2340
6724	57019	2331
6725	57028	2323
6726	57036	2314
6727	57043	2306
6728	57051	2297
6729	57060	2289
6730	57068	2280
6731	57077	2272
6732	57085	2263
6733	57092	2255
6734	57101	2246
6735	57109	2238
6736	57116	2229
6737	57130	2221
6738	57138	2212
6739	57147	2204
6740	57154	2195
6741	57161	2187
6742	57170	2178
6743	57178	2170
6744	57185	2161
6745	57194	2153
6746	57203	2145
6747	57215	2136
6748	57223	2128
6749	57231	2119
6750	57237	2111
6751	57244	2102
6752	57250	2093
6753	57256	2085
6754	57264	2076
6755	57274	2068
6756	57283	2060
6757	57292	2051
6758	57300	2043
6759	57309	2034
6760	57316	2026
6761	57324	2017
6762	57333	2009
6763	57341	2000
6764	57349	1992
6765	57357	1983
6766	57364	1975
6767	57374	1966
6768	57382	1958
6769	57391	1949
6770	57399	1941
6771	57408	1932
6772	57417	1924
6773	57428	1915
6774	57437	1907
6775	57445	1899
6776	57456	1890
6777	57466	1882
6778	57475	1873
6779	57484	1865
6780	57492	1856
6781	57502	1848
6782	57510	1839
6783	57520	1831
6784	57526	1822
6785	57532	1814
6786	57537	1805
6787	57543	1797
6788	57549	1788
6789	57555	1780
6790	57562	1771
6791	57568	1762
6792	57574	1754
6793	57580	1745
6794	57588	1737
6795	57597	1728
6796	57605	1720
6797	57614	1711
6798	57623	1703
6799	57632	1695
6800	57639	1686
6801	57648	1678
6802	57657	1669
6803	57666	1661
6804	57673	1652
6805	57682	1644
6806	57689	1635
6807	57701	1627
6808	57710	1618
6809	57718	1610
6810	57728	1601
6811	57736	1593
6812	57745	1584
6813	57753	1576
6814	57762	1568
6815	57771	1559
6816	57780	1551
6817	57789	1542
6818	57799	1534
6819	57808	1525
6820	57816	1517
6821	57827	1508
6822	57837	1500
6823	57845	1491
6824	57852	1483
6825	57860	1474
6826	57866	1466
6827	57873	1457
6828	57880	1449
6829	57888	1440
6830	57896	1432
6831	57906	1423
6832	57914	1415
6833	57923	1406
6834	57934	1398
6835	57944	1390
6836	57954	1381
6837	57963	1373
6838	57975	1364
6839	57990	1356
6840	57999	1348
6841	58010	1339
6842	58018	1331
6843	58026	1322
6844	58032	1314
6845	58038	1305
6846	58045	1297
6847	58053	1288
6848	58061	1280
6849	58070	1271
6850	58077	1263
6851	58083	1254
6852	58090	1246
6853	58098	1237
6854	58105	1229
6855	58113	1220
6856	58120	1212
6857	58127	1203
6858	58133	1195
6859	58141	1186
6860	58147	1178
6861	58153	1169
6862	58160	1161
6863	58166	1152
6864	58173	1143
6865	58179	1135
6866	58184	1126
6867	58191	1118
6868	58198	1109
6869	58205	1101
6870	58212	1092
6871	58219	1084
6872	58226	1075
6873	58234	1067
6874	58241	1058
6875	58250	1050
6876	58258	1041
6877	58265	1033
6878	58273	1025
6879	58280	1016
6880	58287	1008
6881	58294	999
6882	58301	991
6883	58309	982
6884	58332	974
6885	58345	965
6886	58362	957
6887	58378	949
6888	58398	940
6889	58413	932
6890	58430	924
6891	58437	915
6892	58452	907
6893	58465	898
6894	58471	890
6895	58478	881
6896	58484	873
6897	58490	864
6898	58497	856
6899	58504	847
6900	58511	839
6901	58520	830
6902	58529	822
6903	58540	814
6904	58549	805
6905	58558	797
6906	58567	788
6907	58576	780
6908	58585	771
6909	58592	763
6910	58601	754
6911	58609	746
6912	58618	737
6913	58627	729
6914	58635	720
6915	58642	712
6916	58650	703
6917	58658	695
6918	58668	686
6919	58679	678
6920	58686	669
6921	58692	661
6922	58697	652
6923	58703	644
6924	58709	635
6925	58714	627
6926	58720	618
6927	58725	610
6928	58732	601
6929	58740	593
6930	58746	584
6931	58752	576
6932	58760	567
6933	58769	559
6934	58778	550
6935	58786	542
6936	58795	533
6937	58803	525
6938	58813	517
6939	58823	508
6940	58831	500
6941	58843	491
6942	58850	483
6943	58857	474
6944	58862	466
6945	58868	457
6946	58873	449
6947	58880	440
6948	58885	432
6949	58891	423
6950	58897	415
6951	58904	406
6952	58912	398
6953	58920	389
6954	58927	381
6955	58933	372
6956	58939	364
6957	58946	355
6958	58954	347
6959	58960	338
6960	58966	330
6961	58973	321
6962	58981	313
6963	58987	304
6964	58994	296
6965	59001	287
6966	59009	279
6967	59017	271
6968	59025	262
6969	59033	254
6970	59040	245
6971	59048	237
6972	59056	228
6973	59064	220
6974	59072	211
6975	59082	203
6976	59090	194
6977	59099	186
6978	59110	177
6979	59121	169
6980	59130	160
6981	59140	152
6982	59150	144
6983	59158	135
6984	59165	127
6985	59171	118
6986	59179	110
6987	59186	101
6988	59194	93
6989	59202	84
6990	59210	76
6991	59218	67
6992	59229	59
6993	59237	50
6994	59246	42
6995	59258	33
6996	59266	25
6997	59275	16
6998	59282	8
6999	59291	0
